time,voc_message
1765289874926057247,Temp: 30.64 °C  Hum: 62.85%  VOC: 67.51 kΩ
1765289876294617468,Temp: 30.64 °C  Hum: 62.85%  VOC: 67.07 kΩ
1765289877663641429,Temp: 30.64 °C  Hum: 62.85%  VOC: 66.27 kΩ
1765289879032861055,Temp: 30.65 °C  Hum: 62.85%  VOC: 66.69 kΩ
1765289880402231496,Temp: 30.65 °C  Hum: 62.83%  VOC: 67.23 kΩ
1765289881771004587,Temp: 30.65 °C  Hum: 62.83%  VOC: 67.67 kΩ
1765289883143563017,Temp: 30.65 °C  Hum: 62.81%  VOC: 69.36 kΩ
1765289884508788454,Temp: 30.65 °C  Hum: 62.81%  VOC: 69.25 kΩ
1765289885878686818,Temp: 30.65 °C  Hum: 62.79%  VOC: 68.96 kΩ
1765289887246905893,Temp: 30.65 °C  Hum: 62.80%  VOC: 68.90 kΩ
1765289888616024112,Temp: 30.65 °C  Hum: 62.79%  VOC: 69.77 kΩ
1765289889985013573,Temp: 30.65 °C  Hum: 62.79%  VOC: 70.07 kΩ
1765289891354259292,Temp: 30.65 °C  Hum: 62.79%  VOC: 68.79 kΩ
1765289892723330993,Temp: 30.65 °C  Hum: 62.79%  VOC: 68.51 kΩ
1765289894091867455,Temp: 30.66 °C  Hum: 62.79%  VOC: 69.83 kΩ
1765289895461066304,Temp: 30.66 °C  Hum: 62.80%  VOC: 71.51 kΩ
1765289896830292319,Temp: 30.66 °C  Hum: 62.78%  VOC: 72.51 kΩ
1765289898199854463,Temp: 30.66 °C  Hum: 62.78%  VOC: 72.77 kΩ
1765289899568282055,Temp: 30.66 °C  Hum: 62.78%  VOC: 72.70 kΩ
1765289900941637890,Temp: 30.66 °C  Hum: 62.77%  VOC: 72.57 kΩ
1765289902306459124,Temp: 30.66 °C  Hum: 62.77%  VOC: 73.02 kΩ
1765289903675473196,Temp: 30.66 °C  Hum: 62.79%  VOC: 73.54 kΩ
1765289905044338749,Temp: 30.66 °C  Hum: 62.80%  VOC: 73.67 kΩ
1765289906413355136,Temp: 30.66 °C  Hum: 62.80%  VOC: 72.64 kΩ
1765289907782387096,Temp: 30.66 °C  Hum: 62.80%  VOC: 72.64 kΩ
1765289909151164039,Temp: 30.67 °C  Hum: 62.81%  VOC: 71.39 kΩ
1765289910520088926,Temp: 30.67 °C  Hum: 62.80%  VOC: 71.64 kΩ
1765289911889135571,Temp: 30.67 °C  Hum: 62.81%  VOC: 72.77 kΩ
1765289913258365679,Temp: 30.67 °C  Hum: 62.80%  VOC: 73.02 kΩ
1765289914628773728,Temp: 30.67 °C  Hum: 62.80%  VOC: 73.47 kΩ
1765289915996465470,Temp: 30.67 °C  Hum: 62.80%  VOC: 73.28 kΩ
1765289917366960574,Temp: 30.68 °C  Hum: 62.80%  VOC: 73.67 kΩ
1765289918734202392,Temp: 30.68 °C  Hum: 62.80%  VOC: 72.89 kΩ
1765289920105227179,Temp: 30.68 °C  Hum: 62.80%  VOC: 72.77 kΩ
1765289921473207088,Temp: 30.68 °C  Hum: 62.80%  VOC: 72.26 kΩ
1765289922841489199,Temp: 30.68 °C  Hum: 62.80%  VOC: 72.64 kΩ
1765289924210679641,Temp: 30.68 °C  Hum: 62.82%  VOC: 72.89 kΩ
1765289925579304195,Temp: 30.68 °C  Hum: 62.82%  VOC: 72.83 kΩ
1765289926949654762,Temp: 30.69 °C  Hum: 62.82%  VOC: 72.64 kΩ
1765289928317670411,Temp: 30.69 °C  Hum: 62.82%  VOC: 71.95 kΩ
1765289929686767223,Temp: 30.69 °C  Hum: 62.83%  VOC: 71.33 kΩ
1765289931055607999,Temp: 30.69 °C  Hum: 62.81%  VOC: 73.08 kΩ
1765289932424643108,Temp: 30.69 °C  Hum: 62.77%  VOC: 74.19 kΩ
1765289933793759309,Temp: 30.69 °C  Hum: 62.80%  VOC: 75.27 kΩ
1765289935162561992,Temp: 30.69 °C  Hum: 62.78%  VOC: 76.03 kΩ
1765289936532157191,Temp: 30.69 °C  Hum: 62.79%  VOC: 75.54 kΩ
1765289937900566228,Temp: 30.69 °C  Hum: 62.78%  VOC: 75.13 kΩ
1765289939269860243,Temp: 30.69 °C  Hum: 62.79%  VOC: 74.73 kΩ
1765289940638696945,Temp: 30.69 °C  Hum: 62.78%  VOC: 76.38 kΩ
1765289942007384203,Temp: 30.69 °C  Hum: 62.77%  VOC: 76.59 kΩ
1765289943376695718,Temp: 30.69 °C  Hum: 62.75%  VOC: 76.31 kΩ
1765289944745504309,Temp: 30.69 °C  Hum: 62.75%  VOC: 75.54 kΩ
1765289946114560510,Temp: 30.69 °C  Hum: 62.75%  VOC: 74.86 kΩ
1765289947483724989,Temp: 30.69 °C  Hum: 62.76%  VOC: 75.54 kΩ
1765289948854559628,Temp: 30.69 °C  Hum: 62.77%  VOC: 75.61 kΩ
1765289950222029094,Temp: 30.69 °C  Hum: 62.76%  VOC: 75.82 kΩ
1765289951592251902,Temp: 30.70 °C  Hum: 62.77%  VOC: 75.68 kΩ
1765289952959970182,Temp: 30.70 °C  Hum: 62.77%  VOC: 74.53 kΩ
1765289954328850384,Temp: 30.70 °C  Hum: 62.77%  VOC: 74.73 kΩ
1765289955697903844,Temp: 30.70 °C  Hum: 62.77%  VOC: 75.41 kΩ
1765289957066904434,Temp: 30.70 °C  Hum: 62.78%  VOC: 76.45 kΩ
1765289958435830691,Temp: 30.70 °C  Hum: 62.78%  VOC: 75.68 kΩ
1765289959804649116,Temp: 30.71 °C  Hum: 62.78%  VOC: 75.54 kΩ
1765289961173697483,Temp: 30.71 °C  Hum: 62.76%  VOC: 75.47 kΩ
1765289962542930739,Temp: 30.71 °C  Hum: 62.76%  VOC: 74.86 kΩ
1765289963912016515,Temp: 30.71 °C  Hum: 62.76%  VOC: 74.59 kΩ
1765289965281014012,Temp: 30.71 °C  Hum: 62.76%  VOC: 74.66 kΩ
1765289966649564493,Temp: 30.71 °C  Hum: 62.76%  VOC: 75.61 kΩ
1765289968022195700,Temp: 30.71 °C  Hum: 62.74%  VOC: 76.03 kΩ
1765289969387729191,Temp: 30.71 °C  Hum: 62.74%  VOC: 77.16 kΩ
1765289970757183521,Temp: 30.71 °C  Hum: 62.71%  VOC: 78.39 kΩ
1765289972126136704,Temp: 30.71 °C  Hum: 62.70%  VOC: 78.32 kΩ
1765289973495399885,Temp: 30.72 °C  Hum: 62.69%  VOC: 77.59 kΩ
1765289974863779256,Temp: 30.72 °C  Hum: 62.69%  VOC: 77.66 kΩ
1765289976232737383,Temp: 30.72 °C  Hum: 62.69%  VOC: 77.30 kΩ
1765289977602064972,Temp: 30.72 °C  Hum: 62.69%  VOC: 77.59 kΩ
1765289978971135192,Temp: 30.72 °C  Hum: 62.68%  VOC: 77.01 kΩ
1765289980340330577,Temp: 30.72 °C  Hum: 62.71%  VOC: 77.01 kΩ
1765289981709161705,Temp: 30.72 °C  Hum: 62.70%  VOC: 77.01 kΩ
1765289983079383439,Temp: 30.73 °C  Hum: 62.71%  VOC: 77.37 kΩ
1765289984447071571,Temp: 30.73 °C  Hum: 62.69%  VOC: 78.39 kΩ
1765289985816448456,Temp: 30.73 °C  Hum: 62.67%  VOC: 78.84 kΩ
1765289987185223344,Temp: 30.73 °C  Hum: 62.67%  VOC: 78.32 kΩ
1765289988554207730,Temp: 30.73 °C  Hum: 62.68%  VOC: 78.69 kΩ
1765289989923586467,Temp: 30.73 °C  Hum: 62.67%  VOC: 79.52 kΩ
1765289991291885541,Temp: 30.73 °C  Hum: 62.67%  VOC: 79.98 kΩ
1765289992664589322,Temp: 30.73 °C  Hum: 62.65%  VOC: 80.36 kΩ
1765289994031750641,Temp: 30.73 °C  Hum: 62.63%  VOC: 80.13 kΩ
1765289995400176400,Temp: 30.73 °C  Hum: 62.63%  VOC: 81.55 kΩ
1765289996768254142,Temp: 30.73 °C  Hum: 62.63%  VOC: 80.91 kΩ
1765289998137667027,Temp: 30.73 °C  Hum: 62.64%  VOC: 80.60 kΩ
